2025-07-31 15:38:39,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:39,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.0,0.0,3.6028671231536227,3.6028671231536227,0.0,TOWARDS,0.0,0.0,SPEEDING,Snapshot Failed
2025-07-31 15:38:40,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:40,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.13923669639094285,0.0,3.6260221811882856,3.6297645287219154,0.0,TOWARDS,0.0,0.0,SPEEDING,Snapshot Failed
2025-07-31 15:38:40,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:40,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.15600372353174527,0.0,3.650982822225136,3.653493076748029,0.0,TOWARDS,0.0,0.0,SPEEDING,Snapshot Failed
2025-07-31 15:38:41,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:41,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.15900037782107979,0.0,3.671430161529601,3.672673782439715,0.0,RIGHT,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:41,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:41,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.16582653978916476,0.0,3.6892691428658355,3.688331873680475,0.0,RIGHT,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:42,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:42,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.13732502872482882,0.0,3.7011852880832325,3.6971634668937727,0.0,RIGHT,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:42,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:42,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.10012559212826501,0.0,3.706079226222243,3.70088487338008,0.0,RIGHT,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:43,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:43,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.6305603106262377,0.0,3.8296832849863525,3.8779678026703004,0.0,STATIC,0.0,0.0,STATIONARY,Snapshot Failed
2025-07-31 15:38:44,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:44,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.6430581679025061,0.0,3.879512198736434,3.8779678026703004,0.0,STATIC,0.0,0.0,STATIONARY,Snapshot Failed
2025-07-31 15:38:44,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:44,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.5196017452656974,0.0,3.89501849324656,3.8779678026703004,0.0,STATIC,0.0,0.0,STATIONARY,Snapshot Failed
2025-07-31 15:38:45,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:45,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.3698911084505279,0.0,3.8969918316618646,3.8779678026703004,0.0,STATIC,0.0,0.0,STATIONARY,Snapshot Failed
2025-07-31 15:38:45,IWR6843ISK,HUMAN_20250731_153839_104c,HUMAN,0.2,0.0,0.0,5.7440517903029145,5.7440517903029145,0.0,AWAY,0.0,0.0,MOVING,Snapshot Failed
2025-07-31 15:38:45,IWR6843ISK,HUMAN_20250731_153839_d2e3,HUMAN,0.2,0.23030922672170942,0.0,3.8938388450166164,3.8779678026703004,0.0,STATIC,0.0,0.0,STATIONARY,Snapshot Failed
